Pimentel	Pimentel	Dominican Republic	Cibao Nordeste	DOM
Waalre	Waalre	Netherlands	Noord-Brabant	NLD
Macomb	Macomb	United States	Illinois	USA
Vera	Vera	Spain	Andalusia	ESP
North Druid Hills	North Druid Hills	United States	Georgia	USA
Baronissi	Baronissi	Italy	Campania	ITA
Tordera	Tordera	Spain	Catalonia	ESP
Flora	Flora	Philippines	Apayao	PHL
West Columbia	West Columbia	United States	South Carolina	USA
Oborniki	Oborniki	Poland	Wielkopolskie	POL
Ervália	Ervalia	Brazil	Minas Gerais	BRA
Arco	Arco	Italy	Trentino-Alto Adige	ITA
Mirante do Paranapanema	Mirante do Paranapanema	Brazil	São Paulo	BRA
Villanueva del Pardillo	Villanueva del Pardillo	Spain	Madrid	ESP
Outat Oulad Al Haj	Outat Oulad Al Haj	Morocco	Fès-Meknès	MAR
Fayetteville	Fayetteville	United States	Georgia	USA
Messias	Messias	Brazil	Alagoas	BRA
Sunland Park	Sunland Park	United States	New Mexico	USA
Sabana de Torres	Sabana de Torres	Colombia	Santander	COL
Châteauneuf-les-Martigues	Chateauneuf-les-Martigues	France	Provence-Alpes-Côte d’Azur	FRA
Puurs	Puurs	Belgium	Flanders	BEL
Kharabali	Kharabali	Russia	Astrakhanskaya Oblast’	RUS
Pô	Po	Burkina Faso	Centre-Sud	BFA
Międzyrzec Podlaski	Miedzyrzec Podlaski	Poland	Lubelskie	POL
Estelle	Estelle	United States	Louisiana	USA
Antenor Navarro	Antenor Navarro	Brazil	Paraíba	BRA
Marabut	Marabut	Philippines	Samar	PHL
Melfi	Melfi	Italy	Basilicata	ITA
Jovellar	Jovellar	Philippines	Albay	PHL
Ibirataia	Ibirataia	Brazil	Bahia	BRA
San Carlos Park	San Carlos Park	United States	Florida	USA
Pelaya	Pelaya	Colombia	Cesar	COL
Policoro	Policoro	Italy	Basilicata	ITA
Naarden	Naarden	Netherlands	Noord-Holland	NLD
Illertissen	Illertissen	Germany	Bavaria	DEU
Rockland	Rockland	United States	Massachusetts	USA
Kreuzau	Kreuzau	Germany	North Rhine-Westphalia	DEU
Papanduva	Papanduva	Brazil	Santa Catarina	BRA
Frankenberg	Frankenberg	Germany	Hesse	DEU
Zachary	Zachary	United States	Louisiana	USA
Kingsland	Kingsland	United States	Georgia	USA
Zapotlán del Rey	Zapotlan del Rey	Mexico	Jalisco	MEX
Gaoniang	Gaoniang	China	Guizhou	CHN
Harwich	Harwich	United Kingdom	Essex	GBR
Marco Island	Marco Island	United States	Florida	USA
L’Isle-d’Abeau	L'Isle-d'Abeau	France	Auvergne-Rhône-Alpes	FRA
Lagoa da Canoa	Lagoa da Canoa	Brazil	Alagoas	BRA
Huntington	Huntington	United States	Indiana	USA
Unión de San Antonio	Union de San Antonio	Mexico	Jalisco	MEX
Juazeirinho	Juazeirinho	Brazil	Paraíba	BRA
Ingleside	Ingleside	United States	Texas	USA
Humacao	Humacao	Puerto Rico	Puerto Rico	PRI
Whitemarsh	Whitemarsh	United States	Pennsylvania	USA
Ban Thum	Ban Thum	Thailand	Khon Kaen	THA
Weilerswist	Weilerswist	Germany	North Rhine-Westphalia	DEU
Golitsyno	Golitsyno	Russia	Moskovskaya Oblast’	RUS
Buchen in Odenwald	Buchen in Odenwald	Germany	Baden-Württemberg	DEU
Marmande	Marmande	France	Nouvelle-Aquitaine	FRA
Guapiara	Guapiara	Brazil	São Paulo	BRA
Yaguachi Nuevo	Yaguachi Nuevo	Ecuador	Guayas	ECU
Monselice	Monselice	Italy	Veneto	ITA
Broken Hill	Broken Hill	Australia	New South Wales	AUS
Nguigmi	Nguigmi	Niger	Diffa	NER
Wantagh	Wantagh	United States	New York	USA
Kirsanov	Kirsanov	Russia	Tambovskaya Oblast’	RUS
Mâncio Lima	Mancio Lima	Brazil	Acre	BRA
Biliran	Biliran	Philippines	Biliran	PHL
Lenoir	Lenoir	United States	North Carolina	USA
Złotoryja	Zlotoryja	Poland	Dolnośląskie	POL
Anadia	Anadia	Brazil	Alagoas	BRA
Concord	Concord	United States	Missouri	USA
Benavente	Benavente	Spain	Castille-Leon	ESP
Easton	Easton	United States	Maryland	USA
Ommen	Ommen	Netherlands	Overijssel	NLD
Herve	Herve	Belgium	Wallonia	BEL
Galich	Galich	Russia	Kostromskaya Oblast’	RUS
New Castle	New Castle	United States	New York	USA
Yuanquan	Yuanquan	China	Gansu	CHN
Marechal Taumaturgo	Marechal Taumaturgo	Brazil	Acre	BRA
Ruhango	Ruhango	Rwanda	Southern Province	RWA
Porto San Giorgio	Porto San Giorgio	Italy	Marche	ITA
Catarman	Catarman	Philippines	Camiguin	PHL
San Bartolo Tutotepec	San Bartolo Tutotepec	Mexico	Hidalgo	MEX
Perry	Perry	United States	Georgia	USA
Hannibal	Hannibal	United States	Missouri	USA
Holzwickede	Holzwickede	Germany	North Rhine-Westphalia	DEU
Al Qbab	Al Qbab	Morocco	Béni Mellal-Khénifra	MAR
Jacupiranga	Jacupiranga	Brazil	São Paulo	BRA
Jaguaretama	Jaguaretama	Brazil	Ceará	BRA
Menasha	Menasha	United States	Wisconsin	USA
Oak Grove	Oak Grove	United States	Oregon	USA
Schwarzenbek	Schwarzenbek	Germany	Schleswig-Holstein	DEU
Scarsdale	Scarsdale	United States	New York	USA
Kongsvinger	Kongsvinger	Norway	Hedmark	NOR
Arinos	Arinos	Brazil	Minas Gerais	BRA
Montanha	Montanha	Brazil	Espírito Santo	BRA
Brenham	Brenham	United States	Texas	USA
Ocean Springs	Ocean Springs	United States	Mississippi	USA
Douar Oulad Mbarek	Douar Oulad Mbarek	Morocco	Fès-Meknès	MAR
Dallas	Dallas	United States	Oregon	USA
Woodcrest	Woodcrest	United States	California	USA
Taree	Taree	Australia	New South Wales	AUS
Yanggezhuang	Yanggezhuang	China	Hebei	CHN
Wadgassen	Wadgassen	Germany	Saarland	DEU
Carlentini	Carlentini	Italy	Sicilia	ITA
White Settlement	White Settlement	United States	Texas	USA
Cesson-Sévigné	Cesson-Sevigne	France	Bretagne	FRA
Kukmor	Kukmor	Russia	Tatarstan	RUS
Barão do Grajaú	Barao do Grajau	Brazil	Maranhão	BRA
Tárrega	Tarrega	Spain	Catalonia	ESP
Nazaré Paulista	Nazare Paulista	Brazil	São Paulo	BRA
Schwalbach	Schwalbach	Germany	Saarland	DEU
Rio Claro	Rio Claro	Brazil	Rio de Janeiro	BRA
Salgar	Salgar	Colombia	Antioquia	COL
Manzanares	Manzanares	Spain	Castille-La Mancha	ESP
Mitake	Mitake	Japan	Gifu	JPN
Colón	Colon	Costa Rica	San José	CRI
Five Forks	Five Forks	United States	South Carolina	USA
Knightdale	Knightdale	United States	North Carolina	USA
Orta Nova	Orta Nova	Italy	Puglia	ITA
Isola Capo Rizzuto	Isola Capo Rizzuto	Italy	Calabria	ITA
Shangjing	Shangjing	China	Guangdong	CHN
Shenandoah	Shenandoah	United States	Pennsylvania	USA
Ada	Ada	United States	Oklahoma	USA
Salonta	Salonta	Romania	Bihor	ROU
Karnobat	Karnobat	Bulgaria	Burgas	BGR
Zhongguyue	Zhongguyue	China	Hebei	CHN
Miaojiaping	Miaojiaping	China	Shaanxi	CHN
Longjia	Longjia	China	Shanxi	CHN
Sobinka	Sobinka	Russia	Vladimirskaya Oblast’	RUS
Ngara	Ngara	Tanzania	Kagera	TZA
Orsay	Orsay	France	Île-de-France	FRA
Aliağa	Aliaga	Turkey	İzmir	TUR
Crossville	Crossville	United States	Tennessee	USA
Las Heras	Las Heras	Argentina	Santa Cruz	ARG
Yutz	Yutz	France	Grand Est	FRA
Pinili	Pinili	Philippines	Ilocos Norte	PHL
Bovisio Masciago	Bovisio Masciago	Italy	Lombardy	ITA
Bad Säckingen	Bad Sackingen	Germany	Baden-Württemberg	DEU
Porciúncula	Porciuncula	Brazil	Rio de Janeiro	BRA
São Benedito do Rio Preto	Sao Benedito do Rio Preto	Brazil	Maranhão	BRA
Oerlinghausen	Oerlinghausen	Germany	North Rhine-Westphalia	DEU
Sapeaçu	Sapeacu	Brazil	Bahia	BRA
Pontarlier	Pontarlier	France	Bourgogne-Franche-Comté	FRA
Beltsville	Beltsville	United States	Maryland	USA
Daimiel	Daimiel	Spain	Castille-La Mancha	ESP
Ban Phe	Ban Phe	Thailand	Rayong	THA
Hlybokaye	Hlybokaye	Belarus	Vitsyebskaya Voblasts’	BLR
Pirapora do Bom Jesus	Pirapora do Bom Jesus	Brazil	São Paulo	BRA
San Felipe	San Felipe	Guatemala	Retalhuleu	GTM
Latsia	Latsia	Cyprus	Lefkosía	CYP
Bedford	Bedford	United States	New York	USA
Santa Elena	Santa Elena	Argentina	Entre Ríos	ARG
Colonia	Colonia	United States	New Jersey	USA
Grenchen	Grenchen	Switzerland	Solothurn	CHE
Esperanza	Esperanza	Philippines	Masbate	PHL
Morros	Morros	Brazil	Maranhão	BRA
Portchester	Portchester	United Kingdom	Hampshire	GBR
Moraga	Moraga	United States	California	USA
Beni Fouda	Beni Fouda	Algeria	Sétif	DZA
Los Alcázares	Los Alcazares	Spain	Murcia	ESP
Kiangan	Kiangan	Philippines	Ifugao	PHL
Zongo	Zongo	Congo (Kinshasa)	Sud-Ubangi	COD
Minquan	Minquan	China	Gansu	CHN
Cairu	Cairu	Brazil	Bahia	BRA
Kahoku	Kahoku	Japan	Yamagata	JPN
Zaslawye	Zaslawye	Belarus	Minskaya Voblasts’	BLR
Laç	Lac	Albania	Lezhë	ALB
Midway	Midway	United States	Florida	USA
Banora Point	Banora Point	Australia	New South Wales	AUS
Glen Parva	Glen Parva	United Kingdom	Leicestershire	GBR
Steubenville	Steubenville	United States	Ohio	USA
Dingjiagouxiang	Dingjiagouxiang	China	Gansu	CHN
Duijiang	Duijiang	China	Guizhou	CHN
Canapi	Canapi	Brazil	Alagoas	BRA
Tavares	Tavares	United States	Florida	USA
Qal’at Mgouna	Qal'at Mgouna	Morocco	Drâa-Tafilalet	MAR
Laatatra	Laatatra	Morocco	Casablanca-Settat	MAR
Concord	Concord	United States	Pennsylvania	USA
Belgrade	Belgrade	United States	Montana	USA
Cipó	Cipo	Brazil	Bahia	BRA
Ban Pong	Ban Pong	Thailand	Ratchaburi	THA
Poyo	Poyo	Spain	Galicia	ESP
Itacarambi	Itacarambi	Brazil	Minas Gerais	BRA
Brielle	Brielle	Netherlands	Zuid-Holland	NLD
Lousã	Lousa	Portugal	Coimbra	PRT
Tábara Arriba	Tabara Arriba	Dominican Republic	Valdesia	DOM
Estancia Pozo Colorado	Estancia Pozo Colorado	Paraguay	Presidente Hayes	PRY
Foxborough	Foxborough	United States	Massachusetts	USA
Tanque Novo	Tanque Novo	Brazil	Bahia	BRA
Tizi Rached	Tizi Rached	Algeria	Tizi Ouzou	DZA
Loboc	Loboc	Philippines	Bohol	PHL
Lackawanna	Lackawanna	United States	New York	USA
Sibutao	Sibutao	Philippines	Zamboanga del Norte	PHL
Melville	Melville	United States	New York	USA
Verdun	Verdun	France	Grand Est	FRA
Balaguer	Balaguer	Spain	Catalonia	ESP
Boqueirão	Boqueirao	Brazil	Paraíba	BRA
Jucurutu	Jucurutu	Brazil	Rio Grande do Norte	BRA
Ashland	Ashland	United States	Massachusetts	USA
Wailuku	Wailuku	United States	Hawaii	USA
Buckhall	Buckhall	United States	Virginia	USA
El Dorado	El Dorado	United States	Arkansas	USA
Salmon Arm	Salmon Arm	Canada	British Columbia	CAN
Alcochete	Alcochete	Portugal	Setúbal	PRT
Palanan	Palanan	Philippines	Isabela	PHL
South Hadley	South Hadley	United States	Massachusetts	USA
Ashton	Ashton	New Zealand	Canterbury	NZL
Matipó	Matipo	Brazil	Minas Gerais	BRA
Rio Maria	Rio Maria	Brazil	Pará	BRA
Tlahuelilpan	Tlahuelilpan	Mexico	Hidalgo	MEX
Benito Juárez	Benito Juarez	Mexico	Veracruz	MEX
Fléron	Fleron	Belgium	Wallonia	BEL
Kitahiroshima	Kitahiroshima	Japan	Hiroshima	JPN
Varjota	Varjota	Brazil	Ceará	BRA
Preganziol	Preganziol	Italy	Veneto	ITA
Matagob	Matagob	Philippines	Leyte	PHL
Libertad	Libertad	Philippines	Antique	PHL
Zhoujia	Zhoujia	China	Gansu	CHN
Fuente-Álamo de Murcia	Fuente-Alamo de Murcia	Spain	Murcia	ESP
Pio IX	Pio IX	Brazil	Piauí	BRA
Port Alberni	Port Alberni	Canada	British Columbia	CAN
Verneuil-sur-Seine	Verneuil-sur-Seine	France	Île-de-France	FRA
Guidan Roumdji	Guidan Roumdji	Niger	Maradi	NER
Boljoon	Boljoon	Philippines	Cebu	PHL
Arsanjān	Arsanjan	Iran	Fārs	IRN
Santos Reyes Nopala	Santos Reyes Nopala	Mexico	Oaxaca	MEX
Novo Airão	Novo Airao	Brazil	Amazonas	BRA
Ribeirão Branco	Ribeirao Branco	Brazil	São Paulo	BRA
Totoró	Totoro	Colombia	Cauca	COL
Bitam	Bitam	Gabon	Woleu-Ntem	GAB
Greene	Greene	United States	Pennsylvania	USA
Pianoro	Pianoro	Italy	Emilia-Romagna	ITA
Sipacapa	Sipacapa	Guatemala	San Marcos	GTM
Aït Majdane	Ait Majdane	Morocco	Béni Mellal-Khénifra	MAR
Nerang	Nerang	Australia	Queensland	AUS
Valle Vista	Valle Vista	United States	California	USA
Yayas de Viajama	Yayas de Viajama	Dominican Republic	Valdesia	DOM
Schijndel	Schijndel	Netherlands	Noord-Brabant	NLD
Pernamitta	Pernamitta	India	Andhra Pradesh	IND
Albert Lea	Albert Lea	United States	Minnesota	USA
Polyarnyy	Polyarnyy	Russia	Murmanskaya Oblast’	RUS
Madison	Madison	United States	New Jersey	USA
Agourai	Agourai	Morocco	Fès-Meknès	MAR
Maitland	Maitland	United States	Florida	USA
San Jorge	San Jorge	Philippines	Samar	PHL
San Alejo	San Alejo	El Salvador	La Unión	SLV
Arauco	Arauco	Chile	Biobío	CHL
Lam Luk Ka	Lam Luk Ka	Thailand	Pathum Thani	THA
Gretna	Gretna	United States	Louisiana	USA
Bailén	Bailen	Spain	Andalusia	ESP
Tricase	Tricase	Italy	Puglia	ITA
Hatfield	Hatfield	United States	Pennsylvania	USA
Inza	Inza	Russia	Ul’yanovskaya Oblast’	RUS
Totutla	Totutla	Mexico	Veracruz	MEX
Bendorf	Bendorf	Germany	Rhineland-Palatinate	DEU
Milanówek	Milanowek	Poland	Mazowieckie	POL
Sìnnai	Sinnai	Italy	Sardegna	ITA
Aïn Zaouïa	Ain Zaouia	Algeria	Tizi Ouzou	DZA
Hinsdale	Hinsdale	United States	Illinois	USA
Same	Same	Tanzania	Kilimanjaro	TZA
Chedaopo	Chedaopo	China	Gansu	CHN
Tougan	Tougan	Burkina Faso	Boucle du Mouhoun	BFA
Rocca di Papa	Rocca di Papa	Italy	Lazio	ITA
As Suqaylibīyah	As Suqaylibiyah	Syria	Ḩamāh	SYR
Santa Fe Springs	Santa Fe Springs	United States	California	USA
Bílina	Bilina	Czechia	Ústecký Kraj	CZE
Barrhead	Barrhead	United Kingdom	East Renfrewshire	GBR
Magalhães de Almeida	Magalhaes de Almeida	Brazil	Maranhão	BRA
Bad Münder am Deister	Bad Munder am Deister	Germany	Lower Saxony	DEU
La Primavera	La Primavera	Colombia	Vichada	COL
Franklin Park	Franklin Park	United States	Illinois	USA
Bethpage	Bethpage	United States	New York	USA
Awlouz	Awlouz	Morocco	Souss-Massa	MAR
La Garriga	La Garriga	Spain	Catalonia	ESP
Hinode	Hinode	Japan	Tōkyō	JPN
East Massapequa	East Massapequa	United States	New York	USA
Belém	Belem	Brazil	Paraíba	BRA
Plainville	Plainville	United States	Connecticut	USA
Gokavaram	Gokavaram	India	Andhra Pradesh	IND
Filadélfia	Filadelfia	Brazil	Bahia	BRA
Poção de Pedras	Pocao de Pedras	Brazil	Maranhão	BRA
Brignoles	Brignoles	France	Provence-Alpes-Côte d’Azur	FRA
Catriel	Catriel	Argentina	Río Negro	ARG
Wendlingen am Neckar	Wendlingen am Neckar	Germany	Baden-Württemberg	DEU
Kembhāvi	Kembhavi	India	Karnātaka	IND
Blooming Grove	Blooming Grove	United States	New York	USA
Pisticci	Pisticci	Italy	Basilicata	ITA
Zaysan	Zaysan	Kazakhstan	Shyghys Qazaqstan	KAZ
Kirksville	Kirksville	United States	Missouri	USA
Nipomo	Nipomo	United States	California	USA
Marche-en-Famenne	Marche-en-Famenne	Belgium	Wallonia	BEL
Lara	Lara	Australia	Victoria	AUS
Hopkinton	Hopkinton	United States	Massachusetts	USA
Afrânio	Afranio	Brazil	Pernambuco	BRA
Pont-à-Celles	Pont-a-Celles	Belgium	Wallonia	BEL
San Giovanni Valdarno	San Giovanni Valdarno	Italy	Tuscany	ITA
Vimodrone	Vimodrone	Italy	Lombardy	ITA
Lubang	Lubang	Philippines	Occidental Mindoro	PHL
Phirangipuram	Phirangipuram	India	Andhra Pradesh	IND
Centerville	Centerville	United States	Utah	USA
Dabas	Dabas	Hungary	Pest	HUN
Boulsa	Boulsa	Burkina Faso	Centre-Nord	BFA
Toba	Toba	Japan	Mie	JPN
Compostela	Compostela	Mexico	Nayarit	MEX
Bad Langensalza	Bad Langensalza	Germany	Thuringia	DEU
Plymouth	Plymouth	United States	Pennsylvania	USA
Gorham	Gorham	United States	Maine	USA
Rubano	Rubano	Italy	Veneto	ITA
Sedeh Lanjān	Sedeh Lanjan	Iran	Eşfahān	IRN
Ban Song	Ban Song	Thailand	Surat Thani	THA
Nova Era	Nova Era	Brazil	Minas Gerais	BRA
Raunheim	Raunheim	Germany	Hesse	DEU
Kasimkota	Kasimkota	India	Andhra Pradesh	IND
Sahel	Sahel	Morocco	Tanger-Tétouan-Al Hoceïma	MAR
Neerpelt	Neerpelt	Belgium	Flanders	BEL
Butner	Butner	United States	North Carolina	USA
Passagem Franca	Passagem Franca	Brazil	Maranhão	BRA
Salem	Salem	United States	Ohio	USA
Regeneração	Regeneracao	Brazil	Piauí	BRA
Ebino	Ebino	Japan	Miyazaki	JPN
Thale	Thale	Germany	Saxony-Anhalt	DEU
Marktredwitz	Marktredwitz	Germany	Bavaria	DEU
Sanary-sur-Mer	Sanary-sur-Mer	France	Provence-Alpes-Côte d’Azur	FRA
Tabarka	Tabarka	Tunisia	Jendouba	TUN
Shin-Kamigotō	Shin-Kamigoto	Japan	Nagasaki	JPN
Tillmans Corner	Tillmans Corner	United States	Alabama	USA
Sapucaia	Sapucaia	Brazil	Rio de Janeiro	BRA
Fanipal’	Fanipal'	Belarus	Minskaya Voblasts’	BLR
Rio Bananal	Rio Bananal	Brazil	Espírito Santo	BRA
Miharu	Miharu	Japan	Fukushima	JPN
Ketama	Ketama	Morocco	Tanger-Tétouan-Al Hoceïma	MAR
Alotenango	Alotenango	Guatemala	Sacatepéquez	GTM
Upper Grand Lagoon	Upper Grand Lagoon	United States	Florida	USA
Anoka	Anoka	United States	Minnesota	USA
Tagana-an	Tagana-an	Philippines	Surigao del Norte	PHL
Ismaning	Ismaning	Germany	Bavaria	DEU
Wittenberge	Wittenberge	Germany	Brandenburg	DEU
Remagen	Remagen	Germany	Rhineland-Palatinate	DEU
Höganäs	Hoganas	Sweden	Skåne	SWE
Castelfiorentino	Castelfiorentino	Italy	Tuscany	ITA
Dighirpār	Dighirpar	India	West Bengal	IND
Bobingen	Bobingen	Germany	Bavaria	DEU
Miramichi	Miramichi	Canada	New Brunswick	CAN
Băileşti	Bailesti	Romania	Dolj	ROU
Laurel	Laurel	United States	Virginia	USA
Adelfia	Adelfia	Italy	Puglia	ITA
Amesbury	Amesbury	United States	Massachusetts	USA
Plast	Plast	Russia	Chelyabinskaya Oblast’	RUS
Thornton	Thornton	United Kingdom	Bradford	GBR
Karukh	Karukh	Afghanistan	Herāt	AFG
Trossingen	Trossingen	Germany	Baden-Württemberg	DEU
Dharmāpuri	Dharmapuri	India	Telangana	IND
Dar Chaifat	Dar Chaifat	Morocco	Casablanca-Settat	MAR
Marion	Marion	United States	Illinois	USA
Tallmadge	Tallmadge	United States	Ohio	USA
Cafelândia	Cafelandia	Brazil	São Paulo	BRA
Nanuet	Nanuet	United States	New York	USA
Challapalle	Challapalle	India	Andhra Pradesh	IND
Balma	Balma	France	Occitanie	FRA
Conceição do Mato Dentro	Conceicao do Mato Dentro	Brazil	Minas Gerais	BRA
Maryland City	Maryland City	United States	Maryland	USA
Niagara-on-the-Lake	Niagara-on-the-Lake	Canada	Ontario	CAN
Tabernes de Valldigna	Tabernes de Valldigna	Spain	Valencia	ESP
Soumagne	Soumagne	Belgium	Wallonia	BEL
Shorewood	Shorewood	United States	Illinois	USA
Krasnokumskoye	Krasnokumskoye	Russia	Stavropol’skiy Kray	RUS
Vero Beach	Vero Beach	United States	Florida	USA
Ziracuaretiro	Ziracuaretiro	Mexico	Michoacán de Ocampo	MEX
Clemson	Clemson	United States	South Carolina	USA
Luz	Luz	Brazil	Minas Gerais	BRA
Sulzbach	Sulzbach	Germany	Saarland	DEU
Forssa	Forssa	Finland	Kanta-Häme	FIN
Kottapeta	Kottapeta	India	Andhra Pradesh	IND
Karachev	Karachev	Russia	Bryanskaya Oblast’	RUS
Santa Magdalena	Santa Magdalena	Philippines	Sorsogon	PHL
Pomáz	Pomaz	Hungary	Pest	HUN
Carmo	Carmo	Brazil	Rio de Janeiro	BRA
Bahutāl	Bahutal	India	West Bengal	IND
Spanish Lake	Spanish Lake	United States	Missouri	USA
Kadogawa	Kadogawa	Japan	Miyazaki	JPN
Sant’Elpidio a Mare	Sant'Elpidio a Mare	Italy	Marche	ITA
Suvorov	Suvorov	Russia	Tul’skaya Oblast’	RUS
Concorezzo	Concorezzo	Italy	Lombardy	ITA
Pavullo nel Frignano	Pavullo nel Frignano	Italy	Emilia-Romagna	ITA
Echt	Echt	Netherlands	Limburg	NLD
São Raimundo das Mangabeiras	Sao Raimundo das Mangabeiras	Brazil	Maranhão	BRA
Lake Mary	Lake Mary	United States	Florida	USA
Penugonda	Penugonda	India	Andhra Pradesh	IND
Monzón	Monzon	Spain	Aragon	ESP
Vechelde	Vechelde	Germany	Lower Saxony	DEU
Guaranda	Guaranda	Colombia	Sucre	COL
Volgorechensk	Volgorechensk	Russia	Kostromskaya Oblast’	RUS
Lakeport	Lakeport	United States	California	USA
Pôrto Acre	Porto Acre	Brazil	Acre	BRA
Skadovsk	Skadovsk	Ukraine	Khersons’ka Oblast’	UKR
Sigmaringen	Sigmaringen	Germany	Baden-Württemberg	DEU
Malhada	Malhada	Brazil	Bahia	BRA
Saint-Lin--Laurentides	Saint-Lin--Laurentides	Canada	Quebec	CAN
Mori	Mori	Japan	Shizuoka	JPN
Calafat	Calafat	Romania	Dolj	ROU
Knik-Fairview	Knik-Fairview	United States	Alaska	USA
Alcantara	Alcantara	Philippines	Romblon	PHL
Martinsburg	Martinsburg	United States	West Virginia	USA
El Rosal	El Rosal	Colombia	Cundinamarca	COL
Bolhrad	Bolhrad	Ukraine	Odes’ka Oblast’	UKR
Montemor-o-Novo	Montemor-o-Novo	Portugal	Évora	PRT
Tinton Falls	Tinton Falls	United States	New Jersey	USA
Galaz	Galaz	Morocco	Fès-Meknès	MAR
Mahālandi	Mahalandi	India	West Bengal	IND
Freienbach	Freienbach	Switzerland	Schwyz	CHE
Saguday	Saguday	Philippines	Quirino	PHL
Calayan	Calayan	Philippines	Cagayan	PHL
Conchas	Conchas	Brazil	São Paulo	BRA
Puerto Aysén	Puerto Aysen	Chile	Aysén	CHL
Kafr Zaytā	Kafr Zayta	Syria	Ḩamāh	SYR
Stowbtsy	Stowbtsy	Belarus	Minskaya Voblasts’	BLR
Cássia	Cassia	Brazil	Minas Gerais	BRA
Nidda	Nidda	Germany	Hesse	DEU
Doylestown	Doylestown	United States	Pennsylvania	USA
Jenison	Jenison	United States	Michigan	USA
Veinticinco de Mayo	Veinticinco de Mayo	Argentina	La Pampa	ARG
Cadoneghe	Cadoneghe	Italy	Veneto	ITA
Tapiramutá	Tapiramuta	Brazil	Bahia	BRA
Dijiasuoxiang	Dijiasuoxiang	China	Gansu	CHN
Berga	Berga	Spain	Catalonia	ESP
Gescher	Gescher	Germany	North Rhine-Westphalia	DEU
Raychikhinsk	Raychikhinsk	Russia	Amurskaya Oblast’	RUS
Hidrolândia	Hidrolandia	Brazil	Goiás	BRA
Suesca	Suesca	Colombia	Cundinamarca	COL
Eldorado	Eldorado	Argentina	Misiones	ARG
Redland	Redland	United States	Maryland	USA
Bad Münstereifel	Bad Munstereifel	Germany	North Rhine-Westphalia	DEU
Mannō	Manno	Japan	Kagawa	JPN
Gennep	Gennep	Netherlands	Limburg	NLD
Son en Breugel	Son en Breugel	Netherlands	Noord-Brabant	NLD
Pirapemas	Pirapemas	Brazil	Maranhão	BRA
Springfield	Springfield	United States	New Jersey	USA
Nizhnyaya Salda	Nizhnyaya Salda	Russia	Sverdlovskaya Oblast’	RUS
Burlington	Burlington	United States	Kentucky	USA
Ibirama	Ibirama	Brazil	Santa Catarina	BRA
Godfrey	Godfrey	United States	Illinois	USA
La Algaba	La Algaba	Spain	Andalusia	ESP
Fairview	Fairview	United States	Pennsylvania	USA
Pendleton	Pendleton	United States	Oregon	USA
Beaumont	Beaumont	Canada	Alberta	CAN
Péruwelz	Peruwelz	Belgium	Wallonia	BEL
Zandvoort	Zandvoort	Netherlands	Noord-Holland	NLD
Rattaphum	Rattaphum	Thailand	Songkhla	THA
Alcantara	Alcantara	Philippines	Cebu	PHL
Betulia	Betulia	Colombia	Antioquia	COL
Dazhangzi	Dazhangzi	China	Hebei	CHN
Taylor	Taylor	United States	Texas	USA
Eutin	Eutin	Germany	Schleswig-Holstein	DEU
Santo Antônio do Amparo	Santo Antonio do Amparo	Brazil	Minas Gerais	BRA
Pecan Grove	Pecan Grove	United States	Texas	USA
Heilbad Heiligenstadt	Heilbad Heiligenstadt	Germany	Thuringia	DEU
Berezhany	Berezhany	Ukraine	Ternopil’s’ka Oblast’	UKR
Milla’ab	Milla'ab	Morocco	Drâa-Tafilalet	MAR
Riva del Garda	Riva del Garda	Italy	Trentino-Alto Adige	ITA
Ustka	Ustka	Poland	Pomorskie	POL
Nederland	Nederland	United States	Texas	USA
Colonial Heights	Colonial Heights	United States	Virginia	USA
Horn-Bad Meinberg	Horn-Bad Meinberg	Germany	North Rhine-Westphalia	DEU
Stockerau	Stockerau	Austria	Niederösterreich	AUT
Cosautlán	Cosautlan	Mexico	Veracruz	MEX
Ayacucho	Ayacucho	Argentina	Buenos Aires	ARG
G‘uzor	G`uzor	Uzbekistan	Qashqadaryo	UZB
Wohlen	Wohlen	Switzerland	Aargau	CHE
Ampère	Ampere	Brazil	Paraná	BRA
Sudipen	Sudipen	Philippines	La Union	PHL
Portsmouth	Portsmouth	United States	Rhode Island	USA
Stafford	Stafford	United States	Texas	USA
Stockach	Stockach	Germany	Baden-Württemberg	DEU
Krasnoslobodsk	Krasnoslobodsk	Russia	Volgogradskaya Oblast’	RUS
Willimantic	Willimantic	United States	Connecticut	USA
Guryevsk	Guryevsk	Russia	Kaliningradskaya Oblast’	RUS
São Domingos do Prata	Sao Domingos do Prata	Brazil	Minas Gerais	BRA
Saviano	Saviano	Italy	Campania	ITA
Souto Soares	Souto Soares	Brazil	Bahia	BRA
Gussago	Gussago	Italy	Lombardy	ITA
Shumikha	Shumikha	Russia	Kurganskaya Oblast’	RUS
Muniz Freire	Muniz Freire	Brazil	Espírito Santo	BRA
Jaguaruna	Jaguaruna	Brazil	Santa Catarina	BRA
Camocim de São Félix	Camocim de Sao Felix	Brazil	Pernambuco	BRA
Harborcreek	Harborcreek	United States	Pennsylvania	USA
Silver Spring	Silver Spring	United States	Pennsylvania	USA
Finnentrop	Finnentrop	Germany	North Rhine-Westphalia	DEU
Schrobenhausen	Schrobenhausen	Germany	Bavaria	DEU
